0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:30 +0800] "GET /goindex/js/owl.carousel.js HTTP/1.1" 404 1003
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:30 +0800] "GET /goindex/js/jquery.sticky.min.js.map HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:30 +0800] "GET /goindex/images/banner-bg.png HTTP/1.1" 200 1717778
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:30 +0800] "GET /goindex/css/bootstrap.min.css.map HTTP/1.1" 200 557893
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:30 +0800] "GET /index HTTP/1.1" 200 16762
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:31 +0800] "GET /goindex/images/blog-bg.png HTTP/1.1" 200 3130581
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /index HTTP/1.1" 200 16762
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/css/bootstrap.min.css HTTP/1.1" 200 140421
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/css/style.css HTTP/1.1" 200 17684
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /css/responsive.css HTTP/1.1" 404 987
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/css/jquery.mCustomScrollbar.min.css HTTP/1.1" 200 42839
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/css/owl.carousel.min.css HTTP/1.1" 200 3248
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/css/owl.theme.default.min.css HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/jquery.min.js HTTP/1.1" 200 87088
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/popper.min.js HTTP/1.1" 200 19190
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/bootstrap.bundle.min.js HTTP/1.1" 200 70808
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/jquery-3.0.0.min.js HTTP/1.1" 200 11324
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/jquery.mCustomScrollbar.concat.min.js HTTP/1.1" 200 45479
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/plugin.js HTTP/1.1" 200 918708
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:32 +0800] "GET /goindex/js/custom.js HTTP/1.1" 200 9867
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /goindex/js/owl.carousel.js HTTP/1.1" 404 1003
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/logo.png HTTP/1.1" 404 981
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/img-1.png HTTP/1.1" 404 983
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/img-2.png HTTP/1.1" 404 983
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/img-3.png HTTP/1.1" 404 983
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/about-img.png HTTP/1.1" 404 991
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/play-icon.png HTTP/1.1" 404 991
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/client-img.png HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/call-icon.png HTTP/1.1" 404 991
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/quick-icon.png HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/fb-icon.png HTTP/1.1" 404 987
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/mail-icon.png HTTP/1.1" 404 991
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/twitter-icon.png HTTP/1.1" 404 997
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/instagram-icon.png HTTP/1.1" 404 1001
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /images/linkedin-icon.png HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /goindex/images/header-bg.png HTTP/1.1" 404 1007
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /goindex/js/owl.carousel.js HTTP/1.1" 404 1003
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:33 +0800] "GET /index HTTP/1.1" 200 16762
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:17:34 +0800] "GET /goindex/images/fevicon.png HTTP/1.1" 404 1003
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /index HTTP/1.1" 200 16924
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /css/responsive.css HTTP/1.1" 404 987
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/css/owl.theme.default.min.css HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/css/owl.carousel.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/css/jquery.mCustomScrollbar.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/jquery-3.0.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/plugin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/jquery.mCustomScrollbar.concat.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/js/owl.carousel.js HTTP/1.1" 404 1003
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /images/logo.png HTTP/1.1" 404 981
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/img-3.png HTTP/1.1" 200 181550
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/logo.png HTTP/1.1" 200 2104
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/img-2.png HTTP/1.1" 200 227622
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/img-1.png HTTP/1.1" 200 229150
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/play-icon.png HTTP/1.1" 200 5304
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/about-img.png HTTP/1.1" 200 783464
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/client-img.png HTTP/1.1" 200 56328
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/call-icon.png HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [09/Mar/2020:10:19:15 +0800] "GET /goindex/images/quick-icon.png HTTP/1.1" 200 1439
